hr,temp,gsr,mood
68.5,33.05,236.8,Relaxed
110.5,36.08,605.6,Stressed
60.6,31.44,149.4,Fatigued
55.28263707600577,32.02669724714607,192.34643001402458,Fatigued
82.5,34.14,441.3,Stressed
85.35115150017153,34.42918212561122,363.1121882700805,Focused
74.0,33.73,236.2,Relaxed
62.0,32.57,180.5,Fatigued
61.3,32.4,179.2,Fatigued
62.7,32.54,231.8,Fatigued
85.5,34.32,437.7,Stressed
54.2,31.4,154.9,Fatigued
82.6,33.75,386.6,Stressed
89.6,34.57,443.7,Focused
64.98218467745251,34.013387671256694,387.5054619498841,Focused
68.3,33.07,186.6,Relaxed
92.2,34.99,488.6,Stressed
76.2,33.44,249.4,Relaxed
90.24889903276306,33.490108925242104,434.0910391087526,Focused
89.8,34.87,501.5,Focused
92.9,35.02,508.5,Stressed
105.2,36.34,625.7,Stressed
118.92025046554808,35.77702741234703,638.1777865706551,Stressed
75.8,33.35,307.7,Relaxed
86.9,34.7,435.0,Focused
62.1995773946527,33.51964129139738,249.57533964729436,Relaxed
70.0,33.28,199.9,Relaxed
79.2,33.99,361.8,Focused
55.3,31.92,172.8,Fatigued
82.2,33.97,407.4,Stressed
60.6,32.39,143.6,Fatigued
88.6,34.17,453.0,Stressed
60.5,32.28,180.3,Fatigued
57.4,31.72,170.8,Fatigued
65.7,32.65,191.0,Relaxed
101.4,35.55,576.4,Stressed
82.9,34.33,380.4,Focused
49.98844282537173,30.325987252446822,130.91094806904388,Fatigued
89.5,34.85,461.3,Focused
71.77824701153554,33.345718278256896,163.05457376357805,Relaxed
80.5,34.12,355.9,Focused
64.9,32.67,170.0,Relaxed
70.33928016463587,33.36860137684329,164.5916456171037,Relaxed
106.2,35.94,598.2,Stressed
55.9,31.68,181.4,Fatigued
59.1,31.99,181.2,Fatigued
86.7,34.98,458.5,Focused
62.7,32.15,159.1,Fatigued
65.6,33.07,189.1,Relaxed
76.8,33.52,361.4,Stressed
54.3,31.41,143.8,Fatigued
65.5,32.79,190.0,Relaxed
86.9,34.43,460.6,Stressed
62.2,31.94,164.7,Fatigued
94.9,35.33,500.6,Focused
91.1,34.71,439.2,Focused
79.8,33.77,385.0,Stressed
67.4,33.2,207.2,Relaxed
81.6,34.34,380.4,Focused
81.5,33.96,330.8,Focused
91.12195497892182,34.81938604218759,332.91352795526325,Focused
69.5,32.83,202.1,Relaxed
60.7,32.66,168.8,Fatigued
62.1,32.6,173.0,Relaxed
82.39046854985554,35.17491684825294,245.4711893755467,Focused
81.73130351459275,35.155026479578346,377.5437324345461,Focused
94.3,34.87,520.3,Stressed
86.1,34.97,430.7,Focused
102.7,35.36,585.2,Stressed
87.6,34.12,413.3,Focused
86.5,34.42,405.6,Focused
65.0,32.24,227.0,Fatigued
70.8,33.54,255.5,Relaxed
85.04521957000921,34.245255188256046,340.2983372567845,Focused
104.7,35.67,601.1,Stressed
64.6,33.08,178.7,Relaxed
73.3,32.79,304.3,Fatigued
65.70910055056235,32.27084608893316,206.16901113877523,Relaxed
69.8,33.28,188.1,Relaxed
86.0,34.51,383.7,Focused
68.83700845955725,33.33907822559964,162.88642989688674,Relaxed
86.4,34.61,428.6,Focused
69.1,32.6,257.6,Fatigued
70.2,33.32,212.0,Relaxed
66.9,32.29,267.1,Fatigued
95.4,35.82,536.6,Focused
76.4,33.58,314.4,Relaxed
67.5,32.93,241.5,Fatigued
107.0,36.02,620.1,Stressed
70.5,32.65,294.1,Fatigued
57.3,31.81,205.3,Fatigued
103.6,36.31,614.8,Stressed
58.2,31.83,148.8,Fatigued
76.1,34.16,300.8,Relaxed
92.6,34.95,517.6,Stressed
100.0,35.36,534.4,Focused
64.4,32.98,196.9,Relaxed
83.6,34.1,411.4,Stressed
58.6,31.8,189.7,Fatigued
53.9,31.13,162.0,Fatigued
96.9,35.63,556.3,Stressed
90.2,34.93,472.7,Focused
78.6,33.34,347.3,Stressed
105.9,36.38,596.7,Stressed
80.4,34.29,372.1,Focused
76.3,33.91,341.0,Focused
108.0,35.78,583.1,Stressed
61.1,31.7,173.9,Fatigued
61.5,32.27,190.6,Fatigued
75.4,33.53,293.6,Relaxed
106.6,36.34,650.1,Stressed
85.7,33.91,396.2,Stressed
75.2,33.38,356.9,Stressed
87.4,34.58,420.0,Focused
62.1,32.65,164.3,Fatigued
123.26958289423965,37.036384985046325,541.9626540891028,Stressed
104.63436102296698,36.61702320601808,717.109152909339,Stressed
83.3,33.54,312.4,Focused
64.4,32.87,193.3,Relaxed
105.0,35.97,588.1,Stressed
89.1,35.01,471.9,Focused
53.156861503134195,31.56270118486521,137.65085946023814,Fatigued
71.6,33.82,267.4,Relaxed
62.4,31.99,165.3,Fatigued
69.4,33.28,244.3,Relaxed
61.8,32.71,172.0,Relaxed
90.6138620927893,34.43727189842259,237.78303948280794,Focused
68.3,33.23,227.4,Relaxed
67.7,32.62,298.7,Fatigued
81.0,34.06,311.9,Focused
52.415075046529175,30.971885248602625,115.72416715498744,Fatigued
57.85202901930751,30.96393717844562,208.85927789860008,Fatigued
101.06576767980387,36.328671394176595,787.7020460476177,Stressed
85.8,34.94,434.4,Focused
68.28160474881128,31.006303926527433,166.65560749171775,Fatigued
91.6,34.96,454.4,Focused
57.6,31.84,164.9,Fatigued
76.2,33.84,278.4,Relaxed
63.3,32.84,181.9,Relaxed
72.8,34.03,284.6,Relaxed
59.7,31.05,142.2,Fatigued
60.9,31.33,152.8,Fatigued
94.82377799727556,35.95533409393128,622.9327370739418,Stressed
97.9,35.01,519.7,Stressed
104.37674480571012,37.20891985092052,829.6300794830863,Stressed
55.6,31.56,136.6,Fatigued
63.3,32.74,170.4,Relaxed
101.8,35.61,593.0,Stressed
106.2,36.14,648.9,Stressed
104.2,35.87,554.6,Stressed
72.5,33.79,252.0,Relaxed
63.4,32.14,164.9,Fatigued
91.8,34.3,470.2,Stressed
95.5,35.18,518.7,Focused
58.3,31.81,162.9,Fatigued
104.8,35.66,600.0,Stressed
53.54352608898906,30.549600418388128,192.09965785792508,Fatigued
85.3,34.5,449.8,Stressed
64.5,32.34,272.3,Fatigued
61.4,32.46,211.3,Relaxed
58.4,31.83,182.9,Fatigued
59.0,31.69,156.1,Fatigued
79.3,33.87,362.4,Stressed
56.9,32.09,162.9,Fatigued
91.0,34.73,447.9,Focused
58.871405411973754,31.76722153345425,162.08420699618998,Fatigued
86.0,34.81,409.6,Focused
72.7,32.24,300.5,Fatigued
73.4,33.66,300.0,Relaxed
77.39147066053074,34.27456357488111,383.99365739037125,Focused
81.4,34.31,341.8,Focused
79.8,33.84,377.1,Focused
83.1,34.12,412.3,Stressed
54.1,31.85,170.5,Fatigued
77.8,33.89,338.6,Relaxed
56.8,31.62,142.2,Fatigued
81.6,33.24,374.0,Stressed
60.08375596290274,31.90248767362382,155.84414991859072,Fatigued
86.76976672017915,34.61701233203988,310.31061547244013,Focused
85.8,34.04,446.4,Stressed
55.5,31.79,152.6,Fatigued
99.0,35.6,570.6,Stressed
80.9,34.03,373.4,Focused
83.6,34.4,413.0,Focused
71.8,33.72,244.1,Relaxed
100.9,35.7,499.3,Focused
78.3,33.69,325.3,Focused
60.7,31.93,187.0,Fatigued
92.4,34.38,468.3,Stressed
73.9,33.71,296.2,Relaxed
82.6,34.47,353.5,Focused
107.1,36.29,650.1,Stressed
55.3,31.48,139.9,Fatigued
74.4,33.46,229.6,Relaxed
56.9,31.56,187.0,Fatigued
70.9,33.23,215.7,Relaxed
59.0,31.76,175.1,Fatigued
98.0,35.49,545.1,Stressed
65.9,32.52,189.2,Relaxed
56.3,31.77,192.4,Fatigued
67.4,33.14,174.0,Relaxed
57.0,31.47,130.6,Fatigued
56.4,31.48,168.6,Fatigued
79.5,33.57,290.2,Relaxed
65.9,32.6,185.5,Relaxed
74.3,32.92,311.7,Fatigued
101.5,36.11,621.7,Stressed
124.74707528754385,36.126862802363824,602.3312754813328,Stressed
68.6,33.11,226.5,Relaxed
94.3,34.8,449.7,Focused
68.4,33.27,215.3,Relaxed
64.8,32.7,183.2,Relaxed
79.3,34.42,371.6,Focused
106.4,36.37,609.8,Stressed
58.4,32.01,172.0,Fatigued
66.05543738985584,33.421507566323946,185.18589086811647,Relaxed
62.8,32.37,171.6,Fatigued
96.1,35.51,536.5,Focused
65.0,32.18,245.8,Fatigued
59.7,31.54,168.4,Fatigued
57.6,31.84,153.9,Fatigued
71.1,33.08,337.3,Fatigued
67.1,32.49,248.7,Fatigued
100.3,35.4,580.6,Stressed
96.64447577712835,36.129033796259485,618.8221855779118,Stressed
101.7,35.51,557.1,Focused
92.9,34.54,499.6,Stressed
103.9,36.24,578.8,Stressed
112.4,36.63,635.1,Stressed
104.5,35.68,596.6,Stressed
55.4,31.88,134.8,Fatigued
64.9,32.28,172.7,Fatigued
59.0,32.28,203.2,Fatigued
104.1,36.08,588.8,Stressed
82.5,34.22,364.0,Focused
65.32393771003011,32.99076019124603,195.58445649827365,Relaxed
64.8,32.64,282.0,Fatigued
90.3,34.5,400.0,Focused
57.6,31.28,140.7,Fatigued
97.3,35.17,532.5,Focused
110.6,36.72,648.0,Stressed
77.2,34.27,307.1,Relaxed
94.1,35.47,529.2,Focused
74.8,33.4,324.9,Stressed
85.2,34.49,415.0,Focused
105.2,36.12,630.0,Stressed
104.0,35.85,593.4,Stressed
101.52362425070143,37.58038884128733,672.010022732904,Stressed
71.5,32.94,184.9,Relaxed
64.1,32.66,173.6,Relaxed
84.5,34.25,370.1,Focused
66.1,32.82,188.1,Relaxed
89.2,34.71,412.5,Focused
77.4,33.99,329.3,Relaxed
78.21313247082236,34.49229525335366,459.66635390420976,Focused
81.97406447764885,34.88622201729299,372.4753892734387,Focused
70.4,33.5,224.5,Relaxed
61.7,32.37,170.9,Relaxed
46.18535919836819,31.687873575495253,113.30515422700743,Fatigued
62.8,32.89,167.4,Relaxed
60.6,31.88,190.2,Fatigued
57.2,31.21,168.4,Fatigued
60.4,31.84,130.5,Fatigued
77.52046170288712,33.0160539572275,115.2189725792771,Relaxed
90.0,34.88,447.6,Focused
66.9,32.85,189.9,Relaxed
85.7133398155799,37.73077597659049,563.746317236298,Stressed
86.73698775473292,34.205885972639244,317.17074049976304,Focused
70.2,33.39,227.6,Relaxed
102.3,35.88,579.6,Stressed
72.14323434235546,32.71319166313743,238.03630400993777,Relaxed
107.8,36.22,598.1,Stressed
70.9,32.84,292.0,Fatigued
84.5,34.15,390.2,Stressed
81.4,33.97,335.2,Focused
64.5,32.21,178.6,Fatigued
82.0,34.22,371.1,Stressed
60.4,31.53,196.6,Fatigued
99.6,36.14,599.6,Stressed
82.2,33.9,355.0,Focused
97.1,35.22,514.5,Focused
61.1,31.84,214.7,Fatigued
96.7,35.94,556.0,Stressed
70.6,32.64,289.5,Fatigued
56.2,30.98,158.1,Fatigued
109.3,36.52,665.7,Stressed
100.1,35.86,576.0,Stressed
72.5,33.42,252.2,Relaxed
62.8,32.68,241.2,Fatigued
74.1,33.36,266.9,Relaxed
96.2,35.59,521.3,Focused
75.5,33.36,371.8,Stressed
74.6,33.86,319.2,Relaxed
84.21900856680199,33.98522403857119,535.2552269964646,Focused
97.1,35.91,527.8,Focused
91.2,35.2,486.2,Focused
95.7,35.12,525.6,Focused
58.5,31.5,178.7,Fatigued
87.8,34.07,421.7,Stressed
57.5,31.47,164.6,Fatigued
88.4,34.79,437.2,Focused
61.7,31.87,157.3,Fatigued
112.5,36.19,667.3,Stressed
52.976191357162875,30.760051871174863,59.66828418555484,Fatigued
99.7,35.6,526.5,Focused
84.3,34.21,384.9,Focused
61.4,32.76,188.2,Fatigued
68.7,32.57,169.7,Relaxed
105.2,36.11,589.4,Stressed
60.6,31.84,227.8,Fatigued
102.7,35.85,560.7,Stressed
104.2,36.06,602.7,Stressed
85.3,34.39,389.1,Focused
76.9,33.9,287.5,Relaxed
76.8,33.64,315.8,Focused
103.0,35.55,568.8,Stressed
69.8,32.92,290.6,Fatigued
59.7,32.51,165.6,Relaxed
120.48035493348401,36.23823669872471,765.220545272987,Stressed
107.6,36.32,628.0,Stressed
90.4,34.87,446.5,Focused
62.0,32.26,208.5,Relaxed
77.3,33.5,366.5,Stressed
52.74265796938021,30.358896004411193,224.3852990006563,Fatigued
106.3,36.02,620.9,Stressed
61.4,32.01,182.2,Fatigued
91.2,34.74,462.0,Focused
68.3,33.3,249.2,Relaxed
76.3,33.35,278.3,Relaxed
64.3,32.9,167.2,Relaxed
50.753656741887724,30.743493655485274,191.28951146542778,Fatigued
64.3,32.68,195.2,Relaxed
79.9181094039932,35.42671511621844,296.4155008763902,Focused
57.0,31.18,165.9,Fatigued
67.1,32.94,221.6,Relaxed
76.8,33.93,282.3,Relaxed
64.0,32.37,188.2,Relaxed
71.7,33.53,244.5,Relaxed
70.8,32.77,307.8,Fatigued
106.2,35.83,561.6,Stressed
108.9,36.04,599.7,Stressed
121.29600397733135,37.4509426627798,723.5476767175551,Stressed
108.1,35.68,602.0,Stressed
70.0,33.33,235.4,Relaxed
108.3,36.42,642.7,Stressed
67.3,32.18,253.0,Fatigued
54.7,31.62,187.8,Fatigued
75.5,33.42,344.5,Stressed
95.7,35.3,517.5,Focused
80.6,34.08,384.4,Stressed
61.5,32.63,174.7,Relaxed
69.9,33.38,191.3,Relaxed
103.1,36.04,583.2,Stressed
77.47186590589651,34.36092852920898,458.25247369223183,Focused
61.3,32.21,159.9,Fatigued
66.9,32.78,193.2,Relaxed
66.4,32.52,181.1,Relaxed
80.19460646429893,33.69301122150906,375.8978554263323,Focused
59.9,31.4,163.6,Fatigued
66.8,32.16,242.0,Fatigued
62.5,32.23,202.5,Fatigued
71.3,33.05,284.4,Fatigued
90.3,34.72,454.6,Focused
64.6,32.55,169.1,Relaxed
102.9,35.43,545.2,Focused
58.3518408016926,30.425547451695024,154.9880000384743,Fatigued
76.7,34.12,295.3,Relaxed
99.5,35.43,509.6,Focused
57.162771497135296,31.60470087460488,97.67243279983145,Fatigued
64.4,32.44,189.2,Relaxed
95.2,35.54,515.3,Focused
59.1,32.29,146.9,Fatigued
59.9,31.63,178.4,Fatigued
59.2,32.37,180.3,Fatigued
97.8,34.9,518.2,Stressed
92.8,35.03,441.2,Focused
77.4,33.17,274.6,Relaxed
101.0,35.33,540.7,Stressed
66.2,32.19,261.9,Fatigued
64.37802045852206,33.236934364433395,302.8786010285723,Relaxed
105.0,35.78,588.6,Stressed
87.9,35.09,444.4,Focused
102.4,35.3,569.3,Focused
67.0,33.12,197.2,Relaxed
98.1,35.88,523.0,Focused
63.0,31.83,190.3,Fatigued
102.0,35.96,551.7,Stressed
60.1,32.02,182.3,Fatigued
92.4,35.03,521.4,Stressed
56.0,31.44,139.5,Fatigued
66.6,32.5,155.7,Relaxed
92.0,34.87,466.9,Stressed
60.0,31.54,183.7,Fatigued
79.1,33.95,301.2,Relaxed
80.2,34.31,324.8,Focused
105.8,36.14,613.2,Stressed
91.2,34.81,490.4,Focused
59.8,31.68,208.0,Fatigued
71.5671967994714,33.46135111344981,228.96171737374465,Relaxed
58.0,31.57,171.4,Fatigued
67.2,32.89,194.8,Relaxed
77.49000846222197,34.49231160358642,338.9382881165135,Focused
78.2,33.82,334.7,Focused
91.9,34.78,476.5,Focused
104.9,35.7,568.3,Stressed
110.7,36.04,671.3,Stressed
64.1,32.65,163.6,Fatigued
79.7,34.14,336.9,Focused
102.6,35.25,548.4,Stressed
69.5,32.61,272.9,Fatigued
60.21272193685342,31.149918093040032,180.86948225739394,Fatigued
93.14206080263266,36.10485794331817,566.9171965858698,Stressed
106.0,35.96,591.4,Stressed
64.2,33.07,179.4,Relaxed
81.2,34.16,353.2,Focused
81.7,34.33,380.0,Focused
68.0,32.97,173.7,Relaxed
103.97460469198597,37.36213760656593,871.3819878108886,Stressed
58.0,31.64,150.1,Fatigued
84.47149949562538,34.47616701917833,281.1166823602225,Focused
67.2,33.02,203.5,Relaxed
95.2,35.19,497.5,Focused
82.4,33.61,379.5,Stressed
90.3,34.36,493.7,Stressed
75.7,33.04,303.6,Fatigued
73.6,33.0,337.9,Stressed
95.4,35.21,548.0,Stressed
76.8,33.68,361.8,Stressed
62.7,32.19,186.0,Fatigued
87.4,34.7,428.7,Focused
64.97949104252395,33.03106918502643,187.03164320442022,Relaxed
95.6,35.22,512.3,Focused
63.7,32.65,163.4,Relaxed
60.8,32.6,180.7,Fatigued
95.7,35.17,462.9,Focused
93.2,34.79,524.6,Stressed
61.2,32.02,187.0,Fatigued
85.3,33.88,397.7,Focused
95.1,35.2,506.8,Focused
59.8,31.98,161.6,Fatigued
62.9,32.49,184.2,Relaxed
76.59407257124758,33.97208414683882,410.4329740885445,Focused
61.0,32.02,211.9,Fatigued
81.1,33.87,333.1,Focused
97.3,34.98,517.5,Stressed
78.3,33.66,307.2,Relaxed
62.1,31.9,222.2,Fatigued
79.1,34.48,377.0,Focused
98.1,35.34,509.7,Focused
67.7,32.18,198.1,Relaxed
57.0,31.73,150.1,Fatigued
108.9,36.18,618.9,Stressed
62.75051027341328,33.3518707110733,223.8869007647536,Relaxed
68.69949075774453,33.45502802304702,157.9896802601944,Relaxed
65.2,32.22,229.6,Fatigued
66.3,33.27,181.5,Relaxed
90.9,34.35,445.5,Stressed
89.6,35.24,493.3,Focused
108.2,36.22,605.1,Stressed
72.27128113923875,33.75099168787482,165.60893871288877,Relaxed
102.1,35.39,538.0,Focused
60.6,31.56,193.2,Fatigued
62.238368048336135,31.972177666950053,149.45036937190622,Fatigued
71.2,32.93,295.5,Fatigued
80.5,33.95,363.1,Focused
81.19086929252563,33.81638948340307,359.46607789391373,Focused
79.9,34.32,339.9,Focused
108.8,36.14,638.2,Stressed
101.2,35.25,539.3,Stressed
72.2,33.24,257.5,Relaxed
75.1,33.02,341.0,Fatigued
108.7,35.82,600.0,Stressed
74.6,33.44,267.5,Relaxed
64.60808482174305,33.215437242661146,234.9104634400679,Relaxed
93.0,35.05,455.4,Focused
85.29115564979023,34.467879979298395,367.5485669216007,Focused
69.5,32.67,272.1,Fatigued
67.7,33.1,173.6,Relaxed
74.2,33.35,320.1,Relaxed
62.3,32.27,150.0,Fatigued
65.2,32.34,237.2,Fatigued
61.818160576523546,33.24152970993376,126.54544711660424,Relaxed
103.4,35.68,614.3,Stressed
87.4,34.59,423.8,Stressed
63.4,32.65,180.8,Relaxed
79.99325090372729,34.38279430098771,475.1304641878283,Focused
55.18779925309093,30.903129655304323,173.96571524459102,Fatigued
59.2,31.82,182.4,Fatigued
66.9,32.82,218.7,Relaxed
70.3,33.56,238.2,Relaxed
94.6,35.36,507.5,Focused
81.8,34.89,423.2,Focused
67.9,33.0,219.8,Relaxed
59.6,32.12,183.2,Fatigued
101.3,35.93,566.8,Stressed
101.4,36.06,575.8,Stressed
61.844109542750594,32.95807107270401,223.60049052725014,Relaxed
65.3,32.69,179.4,Relaxed
101.2,35.44,586.5,Stressed
94.8,35.12,486.4,Focused
61.9,32.7,162.3,Fatigued
106.1,36.32,620.0,Stressed
73.8,33.63,273.5,Relaxed
59.1,32.01,175.5,Fatigued
101.3,35.68,613.6,Stressed
73.7,33.93,283.3,Relaxed
92.2,34.95,438.5,Focused
73.9,33.16,332.4,Stressed
60.3,31.94,159.7,Fatigued
91.7,34.96,470.8,Focused
107.8,36.01,608.0,Stressed
55.6,31.37,166.3,Fatigued
68.59942674547261,32.94856357135769,110.3256522977149,Relaxed
58.7,32.02,158.4,Fatigued
64.4,32.35,174.3,Relaxed
105.8,36.4,641.9,Stressed
56.1,31.7,136.0,Fatigued
70.3,33.58,268.4,Relaxed
92.8,34.62,485.1,Focused
81.97983121531055,34.09733499892522,513.1457464167866,Focused
70.5,33.58,243.7,Relaxed
84.5,34.24,439.1,Stressed
61.1,32.0,155.5,Fatigued
81.8,34.54,332.2,Focused
62.95198072709206,33.73931354965799,219.07357506144086,Relaxed
83.1,34.18,392.7,Focused
86.34654107576992,34.506877126224495,318.5722474626679,Focused
109.5,36.37,625.4,Stressed
60.4,32.01,181.8,Fatigued
94.5,34.7,472.0,Stressed
107.0,36.28,592.0,Stressed
61.2,32.34,169.9,Fatigued
63.6,31.95,238.0,Fatigued
58.3,31.59,176.1,Fatigued
58.5,31.46,175.1,Fatigued
76.4,33.58,320.1,Relaxed
73.7,33.5,299.8,Relaxed
100.9,35.42,567.0,Stressed
90.7,34.42,424.6,Focused
62.0,31.57,181.6,Fatigued
100.4,35.75,594.4,Stressed
57.7,31.28,146.4,Fatigued
56.94213508948483,31.250402640998768,88.05588044705466,Fatigued
76.9,33.91,325.1,Focused
57.814031440440864,31.35336679275484,176.47991878592865,Fatigued
104.9,35.86,608.8,Stressed
76.3,33.59,305.8,Relaxed
97.2,34.82,517.5,Stressed
110.2,35.83,630.0,Stressed
69.9,33.41,270.8,Relaxed
55.943261620641,31.336331184001203,251.2035872484714,Fatigued
118.14731429098293,37.93214155524366,737.4998091327329,Stressed
67.50237134688203,33.165424975049866,315.5457234856818,Relaxed
106.0,36.07,622.5,Stressed
74.7,33.89,331.3,Focused
86.11532370856372,34.64676083774328,307.25224575701867,Focused
64.8,32.87,177.6,Relaxed
81.4,34.4,341.7,Focused
80.3631879500277,33.895734603793876,312.27738282226983,Focused
55.9,31.63,156.9,Fatigued
105.84317279582007,36.504044469347676,586.7452828989395,Stressed
101.7,35.65,553.2,Stressed
95.2,35.09,503.6,Focused
61.1,32.42,168.3,Relaxed
47.504485666294464,30.657077351732585,208.82556109164335,Fatigued
60.7,32.0,164.9,Fatigued
68.6,33.42,182.1,Relaxed
73.6,33.63,289.9,Relaxed
92.2,34.85,475.0,Focused
85.59715312162929,34.57872341483811,483.55820762687716,Focused
106.4,35.4,573.3,Stressed
82.3,34.08,343.4,Focused
73.8,33.43,264.6,Relaxed
56.23179511227065,31.714609093561883,177.88331977043708,Fatigued
78.9,32.67,361.0,Stressed
77.6,34.44,343.9,Focused
87.7,34.07,429.0,Stressed
59.75101880574977,32.99033657881256,260.3118832059736,Relaxed
80.3,34.54,387.5,Focused
59.8,32.38,134.7,Fatigued
100.9,35.59,575.7,Stressed
76.5,33.67,309.0,Relaxed
106.9,35.68,544.2,Stressed
80.1,33.67,311.7,Relaxed
63.3,32.91,193.8,Relaxed
112.87183398087237,36.5047163033514,660.1565667263086,Stressed
139.73482615785255,35.16467414485108,611.951981708299,Stressed
80.5,34.41,390.3,Focused
83.9,34.0,363.5,Stressed
58.4,31.38,150.7,Fatigued
65.6,32.74,178.0,Relaxed
90.5,34.62,439.7,Focused
66.0,33.17,183.0,Relaxed
53.2,31.76,169.3,Fatigued
80.2,34.26,323.2,Focused
53.3,31.16,161.7,Fatigued
56.4,31.5,141.3,Fatigued
95.1,35.4,530.2,Focused
76.4,34.08,333.4,Focused
94.6,35.38,538.6,Focused
52.81746190365503,31.566915292766254,86.10610887517318,Fatigued
102.2,35.61,602.1,Stressed
65.44924928520811,33.147268734397066,190.98127966198885,Relaxed
71.7,33.3,234.7,Relaxed
59.9,31.99,195.7,Fatigued
83.1,34.29,377.4,Focused
72.2,33.56,275.1,Relaxed
82.1,34.17,445.1,Stressed
70.0,32.5,191.6,Relaxed
63.5,31.83,163.8,Fatigued
67.1,32.91,166.2,Relaxed
61.0,32.24,180.3,Fatigued
102.4,35.98,594.4,Stressed
105.3,35.85,609.8,Stressed
74.9,33.35,276.8,Relaxed
58.1,32.16,172.7,Fatigued
72.6,33.56,268.3,Relaxed
61.0,32.57,192.1,Relaxed
75.3,33.7,310.0,Relaxed
55.3,31.53,194.8,Fatigued
58.7,31.63,180.6,Fatigued
95.9,35.29,569.4,Stressed
80.6,34.23,336.1,Focused
61.4,32.44,167.1,Fatigued
78.4,34.14,329.5,Focused
62.2,32.59,187.1,Relaxed
58.6,32.05,155.1,Fatigued
104.0,36.13,595.8,Stressed
59.1,31.08,142.9,Fatigued
83.7,34.09,433.3,Stressed
75.6,33.92,302.8,Relaxed
108.74016141105588,36.61867315301381,842.4011208063813,Stressed
51.92528144676142,30.827125659144603,98.18279268173063,Fatigued
77.9,33.5,322.0,Focused
76.0,33.1,300.4,Fatigued
45.04746173024728,30.667694339763504,263.16988342621147,Fatigued
101.0,35.73,575.3,Stressed
65.5,32.94,194.2,Relaxed
99.3,35.49,577.2,Focused
65.1,32.19,169.8,Fatigued
72.9,33.15,235.7,Relaxed
114.08617669987989,35.05518994185145,810.1987466393336,Stressed
107.8,36.09,629.4,Stressed
50.15858669550556,30.549893487699162,221.0650406320487,Fatigued
60.6,32.17,190.8,Fatigued
59.2,31.97,164.3,Fatigued
66.4,32.0,226.7,Fatigued
67.97524663649786,34.18229891464489,259.4828467186497,Relaxed
64.67791401723723,33.21643251300716,211.20305096312103,Relaxed
66.2,32.55,180.0,Relaxed
61.0,31.78,165.5,Fatigued
81.2,33.72,387.9,Stressed
68.0,32.25,265.0,Fatigued
75.4,33.94,311.1,Relaxed
96.2,35.38,529.7,Focused
58.0,32.31,176.2,Fatigued
88.83866466793137,34.63648124733149,487.8212060232485,Focused
63.2,32.88,170.7,Relaxed
93.3,35.14,489.4,Stressed
80.8,33.66,403.4,Stressed
54.2,30.79,161.7,Fatigued
58.8,32.19,151.7,Fatigued
59.985395950069204,33.254670474155475,123.72118106672991,Relaxed
63.8,31.71,225.9,Fatigued
107.5,36.09,621.6,Stressed
65.0,31.86,245.0,Fatigued
104.0,36.21,590.4,Stressed
81.3,34.3,333.2,Focused
60.61790296399898,30.616005342022948,202.8974547218044,Fatigued
47.727199333655726,31.363689722938155,155.46429185960136,Fatigued
93.5,34.62,451.5,Focused
62.9,33.17,195.3,Relaxed
58.0,31.69,147.3,Fatigued
61.2,31.78,155.8,Fatigued
97.7,35.26,547.2,Focused
70.0,32.38,260.6,Fatigued
74.15729177867743,33.27457828715061,149.41757274466502,Relaxed
94.8,34.94,485.1,Stressed
89.2,33.89,446.2,Stressed
85.7,34.05,461.1,Stressed
65.4,32.94,155.4,Relaxed
65.8,33.19,172.6,Relaxed
60.3,31.99,183.9,Fatigued
69.7,33.42,202.0,Relaxed
58.7,31.9,157.9,Fatigued
82.3,34.04,417.8,Stressed
55.6,31.83,178.1,Fatigued
63.8,32.4,154.4,Relaxed
104.2,35.56,604.7,Stressed
75.0,33.41,352.4,Stressed
59.1,31.72,177.0,Fatigued
65.8,33.14,148.6,Relaxed
76.0,33.48,273.7,Relaxed
76.2,34.05,322.2,Focused
99.4,35.79,597.6,Stressed
79.8913595911589,34.8498224739387,342.93601946473086,Focused
